Event,GameNo,White,Black,WhiteElo,BlackElo,WhiteRD,BlackRD,TimeControl,Date,Time,ECO,PlyCount,Result,Moves,White_Move_1,Black_Move_1,White_Move_2,Black_Move_2,White_Move_3,Black_Move_3,White_Move_4,Black_Move_4,White_Move_5,Black_Move_5,White_Move_6,Black_Move_6,White_Move_7,Black_Move_7,White_Move_8,Black_Move_8,White_Move_9,Black_Move_9,White_Move_10,Black_Move_10,White_Move_11,Black_Move_11,White_Move_12,Black_Move_12,White_Move_13,Black_Move_13,White_Move_14,Black_Move_14,White_Move_15,Black_Move_15,White_Move_16,Black_Move_16,White_Move_17,Black_Move_17,White_Move_18,Black_Move_18,White_Move_19,Black_Move_19,White_Move_20,Black_Move_20,White_Move_21,Black_Move_21,White_Move_22,Black_Move_22,White_Move_23,Black_Move_23,White_Move_24,Black_Move_24,White_Move_25,Black_Move_25,White_Move_26,Black_Move_26,White_Move_27,Black_Move_27,White_Move_28,Black_Move_28,White_Move_29,Black_Move_29,White_Move_30,Black_Move_30,White_Move_31,Black_Move_31,White_Move_32,Black_Move_32,White_Move_33,Black_Move_33,White_Move_34,Black_Move_34,White_Move_35,Black_Move_35,White_Move_36,Black_Move_36,White_Move_37,Black_Move_37,White_Move_38,Black_Move_38,White_Move_39,Black_Move_39,White_Move_40,Black_Move_40,White_Move_41,Black_Move_41,White_Move_42,Black_Move_42,White_Move_43,Black_Move_43,White_Move_44,Black_Move_44,White_Move_45,Black_Move_45,White_Move_46,Black_Move_46,White_Move_47,Black_Move_47,White_Move_48,Black_Move_48,White_Move_49,Black_Move_49,White_Move_50,Black_Move_50,White_Move_51,Black_Move_51,White_Move_52,Black_Move_52,White_Move_53,Black_Move_53,White_Move_54,Black_Move_54,White_Move_55,Black_Move_55,White_Move_56,Black_Move_56,White_Move_57,Black_Move_57,White_Move_58,Black_Move_58,White_Move_59,Black_Move_59,White_Move_60,Black_Move_60,White_Move_61,Black_Move_61,White_Move_62,Black_Move_62,White_Move_63,Black_Move_63,White_Move_64,Black_Move_64,White_Move_65,Black_Move_65,White_Move_66,Black_Move_66,White_Move_67,Black_Move_67,White_Move_68,Black_Move_68,White_Move_69,Black_Move_69,White_Move_70,Black_Move_70,White_Move_71,Black_Move_71,White_Move_72,Black_Move_72,White_Move_73,Black_Move_73,White_Move_74,Black_Move_74,White_Move_75,Black_Move_75,White_Move_76,Black_Move_76,White_Move_77,Black_Move_77,White_Move_78,Black_Move_78,White_Move_79,Black_Move_79,White_Move_80,Black_Move_80,White_Move_81,Black_Move_81,White_Move_82,Black_Move_82,White_Move_83,Black_Move_83,White_Move_84,Black_Move_84,White_Move_85,Black_Move_85,White_Move_86,Black_Move_86,White_Move_87,Black_Move_87,White_Move_88,Black_Move_88,White_Move_89,Black_Move_89,White_Move_90,Black_Move_90,White_Move_91,Black_Move_91,White_Move_92,Black_Move_92,White_Move_93,Black_Move_93,White_Move_94,Black_Move_94,White_Move_95,Black_Move_95,White_Move_96,Black_Move_96,White_Move_97,Black_Move_97,White_Move_98,Black_Move_98,White_Move_99,Black_Move_99,White_Move_100,Black_Move_100,White_Move_101,Black_Move_101,White_Move_102,Black_Move_102,White_Move_103,Black_Move_103,White_Move_104,Black_Move_104,White_Move_105,Black_Move_105,White_Move_106,Black_Move_106,White_Move_107,Black_Move_107,White_Move_108,Black_Move_108,White_Move_109,Black_Move_109,White_Move_110,Black_Move_110,White_Move_111,Black_Move_111,White_Move_112,Black_Move_112,White_Move_113,Black_Move_113,White_Move_114,Black_Move_114,White_Move_115,Black_Move_115,White_Move_116,Black_Move_116,White_Move_117,Black_Move_117,White_Move_118,Black_Move_118,White_Move_119,Black_Move_119,White_Move_120,Black_Move_120,White_Move_121,Black_Move_121,White_Move_122,Black_Move_122,White_Move_123,Black_Move_123,White_Move_124,Black_Move_124,White_Move_125,Black_Move_125,White_Move_126,Black_Move_126,White_Move_127,Black_Move_127,White_Move_128,Black_Move_128,White_Move_129,Black_Move_129,White_Move_130,Black_Move_130,White_Move_131,Black_Move_131,White_Move_132,Black_Move_132,White_Move_133,Black_Move_133,White_Move_134,Black_Move_134,White_Move_135,Black_Move_135,White_Move_136,Black_Move_136,White_Move_137,Black_Move_137,White_Move_138,Black_Move_138,White_Move_139,Black_Move_139,White_Move_140,Black_Move_140,White_Move_141,Black_Move_141,White_Move_142,Black_Move_142,White_Move_143,Black_Move_143,White_Move_144,Black_Move_144,White_Move_145,Black_Move_145,White_Move_146,Black_Move_146,White_Move_147,Black_Move_147,White_Move_148,Black_Move_148,White_Move_149,Black_Move_149,White_Move_150,Black_Move_150,White_Move_151,Black_Move_151,White_Move_152,Black_Move_152,White_Move_153,Black_Move_153,White_Move_154,Black_Move_154,White_Move_155,Black_Move_155,White_Move_156,Black_Move_156,White_Move_157,Black_Move_157,White_Move_158,Black_Move_158
FICS rated standard game,513157010,NADIMMM,Wzin,1506,1808,39.6,31.1,900+0,2022.12.21,10:55:00,B20,23,0-1,e4 c5 d3 d6 c4 Nf6 Nc3 e6 f4 Be7 g3 Nc6 Bg2 O-O Nf3 Re8 O-O a6 a3 b5 b3 Rb8 Be3,e4,c5,d3,d6,c4,Nf6,Nc3,e6,f4,Be7,g3,Nc6,Bg2,O-O,Nf3,Re8,O-O,a6,a3,b5,b3,Rb8,Be3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513156993,rodnojo,blore,2003,2034,29.6,21.5,900+0,2022.12.21,10:27:00,B02,95,1-0,e4 Nf6 Nc3 g6 e5 Nh5 d4 Ng7 Bh6 Ne6 Bxf8 Nxf8 f4 e6 Nf3 d6 Ne4 Nbd7 exd6 c6 Ne5 f6 Nc4 b5 Ne3 f5 Nc5 a5 h4 h5 g3 Nb6 Bg2 Qxd6 Qd2 Nd5 O-O-O Kf7 Nxd5 cxd5 Rhe1 Kf6 Re5 Rh7 Rde1 Rc7 Qd3 Bd7 Kb1 b4 Bf3 Rac8 R1e2 Rb8 Rd2 Re8 Qe2 Rec8 Nb3 a4 Nc5 a3 b3 Rxc5 dxc5 Qxc5 Qf2 Qc3 Qd4 Qxf3 Re3+ Kf7 Rxf3 Rc6 Qxb4 Be8 Qxa3 Nd7 Qb4 Rb6 Qa5 Rc6 Rfd3 Nc5 Rd4 Bd7 c4 Ne4 cxd5 Nxd2+ Rxd2 Rd6 dxe6+ Kxe6 Qe5+,e4,Nf6,Nc3,g6,e5,Nh5,d4,Ng7,Bh6,Ne6,Bxf8,Nxf8,f4,e6,Nf3,d6,Ne4,Nbd7,exd6,c6,Ne5,f6,Nc4,b5,Ne3,f5,Nc5,a5,h4,h5,g3,Nb6,Bg2,Qxd6,Qd2,Nd5,O-O-O,Kf7,Nxd5,cxd5,Rhe1,Kf6,Re5,Rh7,Rde1,Rc7,Qd3,Bd7,Kb1,b4,Bf3,Rac8,R1e2,Rb8,Rd2,Re8,Qe2,Rec8,Nb3,a4,Nc5,a3,b3,Rxc5,dxc5,Qxc5,Qf2,Qc3,Qd4,Qxf3,Re3+,Kf7,Rxf3,Rc6,Qxb4,Be8,Qxa3,Nd7,Qb4,Rb6,Qa5,Rc6,Rfd3,Nc5,Rd4,Bd7,c4,Ne4,cxd5,Nxd2+,Rxd2,Rd6,dxe6+,Kxe6,Qe5+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513156991,MichaelOgbeide,KnightMeKing,2125,2026,34.5,36.8,900+0,2022.12.21,10:42:00,C00,53,1-0,e4 e6 Nf3 c6 d4 Nf6 Bd3 Qa5+ c3 Qb6 O-O Be7 Nbd2 d5 e5 Nfd7 Re1 c5 Nf1 O-O Ng3 Nc6 Rb1 c4 Bc2 Qa6 a3 Na5 Bg5 f6 exf6 Nxf6 Ne5 b5 Nh5 Nc6 Bxf6 Bxf6 Nxf6+ Rxf6 Qh5 g6 Qg5 Kg7 Ng4 Rf7 Re3 Ne7 Qe5+ Kf8 Nh6 Rg7 Qf6+,e4,e6,Nf3,c6,d4,Nf6,Bd3,Qa5+,c3,Qb6,O-O,Be7,Nbd2,d5,e5,Nfd7,Re1,c5,Nf1,O-O,Ng3,Nc6,Rb1,c4,Bc2,Qa6,a3,Na5,Bg5,f6,exf6,Nxf6,Ne5,b5,Nh5,Nc6,Bxf6,Bxf6,Nxf6+,Rxf6,Qh5,g6,Qg5,Kg7,Ng4,Rf7,Re3,Ne7,Qe5+,Kf8,Nh6,Rg7,Qf6+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513156986,Mentallytough,corneliosif,1780,1861,35.9,35.5,900+0,2022.12.21,10:47:00,B10,25,1-0,e4 c6 f4 d5 Nc3 dxe4 Nxe4 Nd7 Bc4 Ngf6 d3 Nb6 Nxf6+ exf6 Bb3 Bc5 Nf3 Qe7+ Kd2 Qe3+ Kc3 Bd4+ Nxd4 Qxd4+ Kxd4,e4,c6,f4,d5,Nc3,dxe4,Nxe4,Nd7,Bc4,Ngf6,d3,Nb6,Nxf6+,exf6,Bb3,Bc5,Nf3,Qe7+,Kd2,Qe3+,Kc3,Bd4+,Nxd4,Qxd4+,Kxd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513156981,mcstorytaller,SRCorney,1936,1936,27.4,37.7,900+0,2022.12.21,10:35:00,C47,74,0-1,e4 e5 Nc3 Nc6 Nf3 d6 d4 exd4 Nxd4 Nf6 Bg5 Be7 Bb5 Bd7 O-O O-O Nf5 Bxf5 exf5 Ne5 f4 Ned7 Bxd7 Qxd7 Qd3 h6 Bh4 c6 Ne4 Nxe4 Bxe7 Qxe7 Rae1 d5 c4 Qc5+ Kh1 Nf2+ Rxf2 Qxf2 Rf1 Qc5 f6 dxc4 Qg3 g6 f5 Qd4 fxg6 Qd3 gxf7+ Kxf7 Qg7+ Ke6 Re1+ Kd5 Qd7+ Kc5 Qe7+ Kb6 Qb4+ Kc7 Re7+ Kd8 Qe1 Rxf6 Re8+ Kc7 Qe7+ Qd7 Qe5+ Kb6 Qe3+ c5,e4,e5,Nc3,Nc6,Nf3,d6,d4,exd4,Nxd4,Nf6,Bg5,Be7,Bb5,Bd7,O-O,O-O,Nf5,Bxf5,exf5,Ne5,f4,Ned7,Bxd7,Qxd7,Qd3,h6,Bh4,c6,Ne4,Nxe4,Bxe7,Qxe7,Rae1,d5,c4,Qc5+,Kh1,Nf2+,Rxf2,Qxf2,Rf1,Qc5,f6,dxc4,Qg3,g6,f5,Qd4,fxg6,Qd3,gxf7+,Kxf7,Qg7+,Ke6,Re1+,Kd5,Qd7+,Kc5,Qe7+,Kb6,Qb4+,Kc7,Re7+,Kd8,Qe1,Rxf6,Re8+,Kc7,Qe7+,Qd7,Qe5+,Kb6,Qe3+,c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513156926,damouno,Wzin,2254,1809,44.8,31.1,900+0,2022.12.21,10:36:00,A40,65,1-0,d4 e5 dxe5 d6 Nf3 Bg4 Bf4 Nc6 exd6 Bxd6 Bxd6 cxd6 Nbd2 Nf6 e3 Ne5 Be2 O-O O-O Qe7 Nxe5 Bxe2 Qxe2 dxe5 e4 Qc7 c3 Qb6 Nf3 Qc7 Rfd1 h6 Rd2 a6 Rad1 Rad8 Nh4 Rxd2 Rxd2 Qc6 f3 b5 Nf5 Qc7 Qd1 Kh7 g4 Qa5 a3 Qc7 Kg2 Qb7 Rd6 a5 Qd2 Nxe4 fxe4 Qxe4+ Kg3 b4 axb4 axb4 Rxh6+ Kg8 Ne7#,d4,e5,dxe5,d6,Nf3,Bg4,Bf4,Nc6,exd6,Bxd6,Bxd6,cxd6,Nbd2,Nf6,e3,Ne5,Be2,O-O,O-O,Qe7,Nxe5,Bxe2,Qxe2,dxe5,e4,Qc7,c3,Qb6,Nf3,Qc7,Rfd1,h6,Rd2,a6,Rad1,Rad8,Nh4,Rxd2,Rxd2,Qc6,f3,b5,Nf5,Qc7,Qd1,Kh7,g4,Qa5,a3,Qc7,Kg2,Qb7,Rd6,a5,Qd2,Nxe4,fxe4,Qxe4+,Kg3,b4,axb4,axb4,Rxh6+,Kg8,Ne7#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513156924,SpiffingolboyUK,CarveItUp,1799,1719,59.8,40.4,900+0,2022.12.21,10:21:00,C00,77,1-0,e4 e6 Bc4 d5 Bb3 dxe4 Ne2 Nf6 O-O Bd6 c3 O-O h3 h6 Re1 b6 Bc2 Bb7 b4 Nd5 Bxe4 c6 Qb3 Nd7 Nd4 Rc8 d3 Nf4 a3 Nf6 Bf3 Nxd3 Rd1 Nxc1 Rxc1 Qe7 Rd1 Be5 Ne2 c5 bxc5 Bxf3 gxf3 Qxc5 f4 Bb8 Nd2 Qh5 Ng3 Qxh3 Qb4 Ng4 Nf3 Bxf4 Qxf4 Rxc3 Rdc1 e5 Qe4 Rxf3 Qxf3 Qh2+ Kf1 Qh3+ Ke2 Nh2 Qh5 Qg2 Rg1 Qc6 Qxh2 Qc2+ Kf1 Qc4+ Ne2 Rd8 Qxh6,e4,e6,Bc4,d5,Bb3,dxe4,Ne2,Nf6,O-O,Bd6,c3,O-O,h3,h6,Re1,b6,Bc2,Bb7,b4,Nd5,Bxe4,c6,Qb3,Nd7,Nd4,Rc8,d3,Nf4,a3,Nf6,Bf3,Nxd3,Rd1,Nxc1,Rxc1,Qe7,Rd1,Be5,Ne2,c5,bxc5,Bxf3,gxf3,Qxc5,f4,Bb8,Nd2,Qh5,Ng3,Qxh3,Qb4,Ng4,Nf3,Bxf4,Qxf4,Rxc3,Rdc1,e5,Qe4,Rxf3,Qxf3,Qh2+,Kf1,Qh3+,Ke2,Nh2,Qh5,Qg2,Rg1,Qc6,Qxh2,Qc2+,Kf1,Qc4+,Ne2,Rd8,Qxh6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513156912,KnightMeKing,crashoverriiide,2024,1699,37.0,31.3,900+0,2022.12.21,10:34:00,A03,48,1-0,f4 d5 d4 Nf6 Nf3 c5 e3 cxd4 exd4 a6 Nbd2 Nc6 c3 Bf5 Be2 e6 O-O h6 Nh4 Bh7 f5 Qd6 fxe6 Qxe6 Ndf3 Be7 Bd3 g6 Re1 Qd6 Ne5 O-O Bxh6 Rfe8 Nhf3 Nh5 Qd2 Nxe5 Nxe5 Bf6 Ng4 Bg7 Rf1 Re7 Be2 Rae8 Bf3 Nf4,f4,d5,d4,Nf6,Nf3,c5,e3,cxd4,exd4,a6,Nbd2,Nc6,c3,Bf5,Be2,e6,O-O,h6,Nh4,Bh7,f5,Qd6,fxe6,Qxe6,Ndf3,Be7,Bd3,g6,Re1,Qd6,Ne5,O-O,Bxh6,Rfe8,Nhf3,Nh5,Qd2,Nxe5,Nxe5,Bf6,Ng4,Bg7,Rf1,Re7,Be2,Rae8,Bf3,Nf4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513156888,leibek,ToniAilton,1869,1803,28.4,38.3,900+0,2022.12.21,10:19:00,A43,62,0-1,d4 c5 e3 d5 c4 Bf5 Bd3 Bxd3 Qxd3 e6 Ne2 Nf6 a3 Be7 Nbc3 a6 O-O O-O f3 Nbd7 b3 b6 Bb2 Qc7 Rac1 Bd6 h3 Bg3 e4 dxc4 Qxc4 b5 Qd3 c4 bxc4 bxc4 Qd2 Bh4 d5 Rfd8 Kh1 h6 Rfd1 Ne5 Rb1 Nd3 Rf1 Nh5 Nc1 Ng3+ Kg1 Qc5+ Rf2 Nxf2 Qxf2 Ne2+ N1xe2 Qxf2+ Kh1 exd5 exd5 Rxd5,d4,c5,e3,d5,c4,Bf5,Bd3,Bxd3,Qxd3,e6,Ne2,Nf6,a3,Be7,Nbc3,a6,O-O,O-O,f3,Nbd7,b3,b6,Bb2,Qc7,Rac1,Bd6,h3,Bg3,e4,dxc4,Qxc4,b5,Qd3,c4,bxc4,bxc4,Qd2,Bh4,d5,Rfd8,Kh1,h6,Rfd1,Ne5,Rb1,Nd3,Rf1,Nh5,Nc1,Ng3+,Kg1,Qc5+,Rf2,Nxf2,Qxf2,Ne2+,N1xe2,Qxf2+,Kh1,exd5,exd5,Rxd5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513156859,leffejelm,LIDOVE,1540,1578,29.3,43.0,1200+0,2022.12.21,10:13:00,B20,104,0-1,c4 c5 e4 Nc6 Nf3 e6 Nc3 Nge7 d4 cxd4 Nxd4 Ng6 Be2 Nh4 Nxc6 bxc6 O-O Bb7 Bf4 Bc5 Bg3 Qg5 Qd3 Rd8 Bxh4 Qxh4 Qg3 Qxg3 hxg3 g6 Nd1 d5 exd5 cxd5 Ne3 h5 cxd5 Bxe3 Bb5+ Ke7 fxe3 Bxd5 b3 h4 Kh2 hxg3+ Kxg3 Rh5 Rf4 Rdh8 Raf1 f5 e4 Bxe4 Be2 Rg5+ Kf2 Rxg2+ Ke1 Rgh2 R4f2 Bg2 Rg1 Rh1 Rxh1 Rxh1+ Kd2 Bd5 Bc4 g5 Bxd5 exd5 Re2+ Kf6 Kc3 Rd1 Kc2 Rd4 Kc3 Rh4 Rd2 d4+ Rxd4 Rxd4 Kxd4 g4 Ke3 Kg5 Kf2 f4 Kg2 f3+ Kg3 Kf5 a4 Ke4 b4 Ke3 b5 f2 a5 f1=Q b6 axb6,c4,c5,e4,Nc6,Nf3,e6,Nc3,Nge7,d4,cxd4,Nxd4,Ng6,Be2,Nh4,Nxc6,bxc6,O-O,Bb7,Bf4,Bc5,Bg3,Qg5,Qd3,Rd8,Bxh4,Qxh4,Qg3,Qxg3,hxg3,g6,Nd1,d5,exd5,cxd5,Ne3,h5,cxd5,Bxe3,Bb5+,Ke7,fxe3,Bxd5,b3,h4,Kh2,hxg3+,Kxg3,Rh5,Rf4,Rdh8,Raf1,f5,e4,Bxe4,Be2,Rg5+,Kf2,Rxg2+,Ke1,Rgh2,R4f2,Bg2,Rg1,Rh1,Rxh1,Rxh1+,Kd2,Bd5,Bc4,g5,Bxd5,exd5,Re2+,Kf6,Kc3,Rd1,Kc2,Rd4,Kc3,Rh4,Rd2,d4+,Rxd4,Rxd4,Kxd4,g4,Ke3,Kg5,Kf2,f4,Kg2,f3+,Kg3,Kf5,a4,Ke4,b4,Ke3,b5,f2,a5,f1=Q,b6,axb6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513156848,pingupenguin,SRCorney,2076,1925,54.1,37.9,900+3,2022.12.21,10:10:00,B12,86,0-1,e4 c6 d4 d5 Nf3 g6 Bd3 dxe4 Bxe4 Bg7 O-O Nf6 Nc3 Nxe4 Nxe4 Bf5 Nc5 Nd7 Nb3 Nf6 c3 O-O Bf4 b6 Qd2 Ne4 Qe3 Qd5 Rfe1 e6 Bh6 Nd6 Bxg7 Kxg7 Nbd2 c5 h4 cxd4 Nxd4 Rae8 h5 h6 hxg6 Bxg6 b3 Rg8 N2f3 Kh7 Rad1 Nf5 Qe5 Qb7 Nxf5 Bxf5 Nh4 Rg5 g3 Bc2 Qf6 Bxd1 Rxd1 Reg8 Rd3 Qe4 Rf3 Qxh4 Qxf7+ R8g7 Qxe6 Qh5 Kg2 Qg6 Qe1 Qc6 Qb1+ Kh8 Qd3 Rf7 Qd8+ Rg8 Qd4+ Kh7 Qd3+ Rg6 c4 Qxf3+,e4,c6,d4,d5,Nf3,g6,Bd3,dxe4,Bxe4,Bg7,O-O,Nf6,Nc3,Nxe4,Nxe4,Bf5,Nc5,Nd7,Nb3,Nf6,c3,O-O,Bf4,b6,Qd2,Ne4,Qe3,Qd5,Rfe1,e6,Bh6,Nd6,Bxg7,Kxg7,Nbd2,c5,h4,cxd4,Nxd4,Rae8,h5,h6,hxg6,Bxg6,b3,Rg8,N2f3,Kh7,Rad1,Nf5,Qe5,Qb7,Nxf5,Bxf5,Nh4,Rg5,g3,Bc2,Qf6,Bxd1,Rxd1,Reg8,Rd3,Qe4,Rf3,Qxh4,Qxf7+,R8g7,Qxe6,Qh5,Kg2,Qg6,Qe1,Qc6,Qb1+,Kh8,Qd3,Rf7,Qd8+,Rg8,Qd4+,Kh7,Qd3+,Rg6,c4,Qxf3+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICS rated standard game,513156845,kunde,mcstorytaller,2089,1941,31.1,27.4,900+0,2022.12.21,10:17:00,B21,101,1-0,e4 c5 f4 e6 Nf3 a6 Be2 b5 O-O Bb7 d3 Nf6 c3 d5 e5 Nfd7 Na3 Be7 Nc2 Nc6 Ne3 Qc7 Ng4 h5 Nf2 O-O-O d4 c4 a4 Ncb8 axb5 axb5 b4 Nb6 Be3 Bc6 Qc2 Na4 f5 Bd7 fxe6 Bxe6 Rxa4 bxa4 Qxa4 Rdg8 Bg5 f6 exf6 gxf6 Bh4 Qd8 Qa7 Rg7 Qa2 Rhg8 Ne1 Bg4 Nxg4 hxg4 Bg3 Bd6 Bxd6 Qxd6 g3 Qe6 Qd2 Re8 Rf2 f5 Ng2 Nd7 Nf4 Qh6 Qa2 Qc6 Bf1 Nf6 Bg2 Ne4 Bxe4 Rxe4 Re2 Rge7 Rxe4 Rxe4 Qa5 Qe8 Qa8+ Kd7 Qxd5+ Kc7 Qxc4+ Kb8 Nd5 Re1+ Kf2 Ra1 Qc7+ Ka8 Nb6#,e4,c5,f4,e6,Nf3,a6,Be2,b5,O-O,Bb7,d3,Nf6,c3,d5,e5,Nfd7,Na3,Be7,Nc2,Nc6,Ne3,Qc7,Ng4,h5,Nf2,O-O-O,d4,c4,a4,Ncb8,axb5,axb5,b4,Nb6,Be3,Bc6,Qc2,Na4,f5,Bd7,fxe6,Bxe6,Rxa4,bxa4,Qxa4,Rdg8,Bg5,f6,exf6,gxf6,Bh4,Qd8,Qa7,Rg7,Qa2,Rhg8,Ne1,Bg4,Nxg4,hxg4,Bg3,Bd6,Bxd6,Qxd6,g3,Qe6,Qd2,Re8,Rf2,f5,Ng2,Nd7,Nf4,Qh6,Qa2,Qc6,Bf1,Nf6,Bg2,Ne4,Bxe4,Rxe4,Re2,Rge7,Rxe4,Rxe4,Qa5,Qe8,Qa8+,Kd7,Qxd5+,Kc7,Qxc4+,Kb8,Nd5,Re1+,Kf2,Ra1,Qc7+,Ka8,Nb6#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
